Date,Time (UTC),Active Power L1 (W),
6/7/2022,01:30:27:167,14.93283558,
6/7/2022,01:31:27:167,14.99129391,
6/7/2022,01:32:27:167,15.03606987,
6/7/2022,01:33:27:167,15.24502468,
6/7/2022,01:34:27:167,15.00124359,
6/7/2022,01:35:27:167,15.12810898,
6/7/2022,01:36:27:167,14.78855705,
6/7/2022,01:37:27:167,14.92288589,
6/7/2022,01:38:27:167,15.12686539,
6/7/2022,01:39:27:167,15.09577084,
6/7/2022,01:40:27:167,14.96890545,
6/7/2022,01:41:27:167,15.13059711,
6/7/2022,01:42:27:167,14.95771122,
6/7/2022,01:43:27:167,15.00373173,
6/7/2022,01:44:27:167,14.91293526,
6/7/2022,01:45:27:167,14.764925,
6/7/2022,01:46:27:167,14.82835865,
6/7/2022,01:47:27:167,14.74502468,
6/7/2022,01:48:27:167,15.16791058,
6/7/2022,01:49:27:167,14.81716442,
6/7/2022,01:50:27:167,15.03233814,
6/7/2022,01:51:27:167,14.87313461,
6/7/2022,01:52:27:167,14.90671635,
6/7/2022,01:53:27:167,14.7972641,
6/7/2022,01:54:27:167,14.80845737,
6/7/2022,01:55:27:167,14.77487564,
6/7/2022,01:56:27:167,15.13184071,
6/7/2022,01:57:27:167,14.85447788,
6/7/2022,01:58:27:167,15.0074625,
6/7/2022,01:59:27:167,15.08955193,
6/7/2022,02:00:06:212,180.4465179,
6/7/2022,02:00:06:262,1037.604492,
6/7/2022,02:00:06:312,1448.656738,
6/7/2022,02:00:06:362,1504.078369,
6/7/2022,02:00:06:412,1401.23877,
6/7/2022,02:00:06:462,1120.558472,
6/7/2022,02:00:06:512,917.8010254,
6/7/2022,02:00:06:562,865.7002563,
6/7/2022,02:00:06:612,860.0969849,
6/7/2022,02:00:06:662,860.9229126,
6/7/2022,02:00:06:712,862.9713745,
6/7/2022,02:00:06:762,861.315918,
6/7/2022,02:00:06:812,859.9676514,
6/7/2022,02:00:06:862,855.6878052,
6/7/2022,02:00:06:912,850.6865845,
6/7/2022,02:00:06:962,841.8544922,
6/7/2022,02:00:07:012,830.0634155,
6/7/2022,02:00:07:062,810.0249023,
6/7/2022,02:00:07:112,781.7997437,
6/7/2022,02:00:07:162,737.9353027,
6/7/2022,02:00:07:212,669.8221436,
6/7/2022,02:00:07:262,549.0808716,
6/7/2022,02:00:07:312,388.1442871,
6/7/2022,02:00:07:362,277.2413025,
6/7/2022,02:00:07:412,223.526123,
6/7/2022,02:00:07:462,199.4626923,
6/7/2022,02:00:07:512,185.6815948,
6/7/2022,02:00:07:562,177.7462616,
6/7/2022,02:00:07:612,171.473877,
6/7/2022,02:00:07:662,167.3246307,
6/7/2022,02:00:07:712,163.7649231,
6/7/2022,02:00:07:762,161.788559,
6/7/2022,02:00:07:812,159.4315948,
6/7/2022,02:00:07:862,158.4825897,
6/7/2022,02:00:07:912,156.6828308,
6/7/2022,02:00:07:962,156.0497437,
6/7/2022,02:00:08:012,154.8743744,
6/7/2022,02:00:08:062,154.8084564,
6/7/2022,02:00:08:112,154.2425385,
6/7/2022,02:00:08:162,154.1878052,
6/7/2022,02:00:08:212,153.6007538,
6/7/2022,02:00:08:262,153.2922821,
6/7/2022,02:00:08:312,153.1281128,
6/7/2022,02:00:08:362,153.0708923,
6/7/2022,02:00:08:412,153.2126923,
6/7/2022,02:00:08:462,153.1554718,
6/7/2022,02:00:08:512,153.1517487,
6/7/2022,02:00:08:562,152.6169128,
6/7/2022,02:00:08:612,152.8407898,
6/7/2022,02:00:08:662,152.6044769,
6/7/2022,02:00:08:712,153.0012512,
6/7/2022,02:00:08:762,152.7612,
6/7/2022,02:00:08:812,152.8731384,
6/7/2022,02:00:08:862,152.9415436,
6/7/2022,02:00:08:912,153.3407898,
6/7/2022,02:00:08:962,153.2935333,
6/7/2022,02:00:09:012,153.3980103,
6/7/2022,02:00:09:062,152.4950256,
6/7/2022,02:00:09:112,152.9589539,
6/7/2022,02:00:09:162,153.646759,
6/7/2022,02:00:09:212,153.8892975,
6/7/2022,02:01:09:212,162.7412872,
6/7/2022,02:02:09:212,155.6218872,
6/7/2022,02:03:09:212,155.3868103,
6/7/2022,02:04:09:212,154.6803436,
6/7/2022,02:05:09:212,155.0609436,
6/7/2022,02:06:09:212,155.7636871,
6/7/2022,02:07:09:212,155.2661743,
6/7/2022,02:08:09:212,156.711441,
6/7/2022,02:09:09:212,154.0161743,
6/7/2022,02:10:09:212,153.3121948,
6/7/2022,02:11:09:212,152.3631897,
6/7/2022,02:12:09:212,150.0771179,
6/7/2022,02:13:09:212,148.3271179,
6/7/2022,02:14:09:212,146.7736359,
6/7/2022,02:15:09:212,145.5609436,
6/7/2022,02:16:09:212,144.9179077,
6/7/2022,02:17:09:212,143.2786102,
6/7/2022,02:18:09:212,142.2052307,
6/7/2022,02:19:09:212,140.7301025,
6/7/2022,02:20:09:212,138.4602051,
6/7/2022,02:21:09:212,137.4440308,
6/7/2022,02:22:09:212,136.5733795,
6/7/2022,02:23:09:212,136.0858154,
6/7/2022,02:24:09:212,135.3644257,
6/7/2022,02:25:09:212,134.5485077,
6/7/2022,02:26:09:212,133.9092102,
6/7/2022,02:27:09:212,134.0161743,
6/7/2022,02:28:09:212,134.3258667,
6/7/2022,02:29:09:212,133.3830872,
6/7/2022,02:30:09:212,132.8830872,
6/7/2022,02:31:09:212,132.6977539,
6/7/2022,02:32:09:213,132.0522461,
6/7/2022,02:33:09:212,131.7201538,
6/7/2022,02:34:09:212,131.3134308,
6/7/2022,02:35:09:212,130.8681641,
6/7/2022,02:36:09:213,130.5771179,
6/7/2022,02:37:09:212,130.4975128,
6/7/2022,02:38:09:212,129.646759,
6/7/2022,02:39:09:212,129.961441,
6/7/2022,02:40:09:212,129.2437744,
6/7/2022,02:41:09:212,129.1330872,
6/7/2022,02:42:09:212,128.8370667,
6/7/2022,02:43:09:212,128.7686615,
6/7/2022,02:44:09:212,129.1380615,
6/7/2022,02:45:09:212,128.4402924,
6/7/2022,02:46:09:212,128.1044769,
6/7/2022,02:47:09:212,128.1442719,
6/7/2022,02:48:09:212,127.6231308,
6/7/2022,02:49:09:212,127.8345795,
6/7/2022,02:50:09:212,127.4378128,
6/7/2022,02:51:09:212,127.2089539,
6/7/2022,02:52:09:212,126.8544769,
6/7/2022,02:53:09:212,126.9987564,
6/7/2022,02:54:09:212,126.3880615,
6/7/2022,02:55:09:212,126.4962692,
6/7/2022,02:55:43:467,25.43532372,
6/7/2022,02:55:43:517,16.15920448,
6/7/2022,02:55:43:567,15.25621891,
6/7/2022,02:55:43:617,15.05845737,
6/7/2022,02:55:43:667,15.07462692,
6/7/2022,02:55:43:717,15.07960224,
6/7/2022,02:55:43:767,15.13557243,
6/7/2022,02:55:43:817,15.2574625,
6/7/2022,02:55:43:867,15.14179134,
6/7/2022,02:55:43:917,15.16169167,
6/7/2022,02:55:43:967,15.25870609,
6/7/2022,02:55:44:017,15.03233814,
6/7/2022,02:55:44:067,14.92412949,
6/7/2022,02:55:44:117,14.67039776,
6/7/2022,02:55:44:167,14.52985096,
6/7/2022,02:55:44:217,14.6169157,
6/7/2022,02:55:44:267,15.03482628,
6/7/2022,02:55:44:317,15.1952734,
6/7/2022,02:55:44:367,15.25870609,
6/7/2022,02:55:44:417,15.28109455,
6/7/2022,02:55:44:467,14.9925375,
6/7/2022,02:55:44:517,15.15298462,
6/7/2022,02:55:44:567,14.95646763,
6/7/2022,02:55:44:617,15.40671635,
6/7/2022,02:55:44:667,15.33208942,
6/7/2022,02:55:44:717,15.29353237,
6/7/2022,02:55:44:767,15.03731346,
6/7/2022,02:55:44:817,14.8830843,
6/7/2022,02:55:44:867,14.95522404,
6/7/2022,02:55:44:917,15.09577084,
6/7/2022,02:55:44:967,15.17288589,
6/7/2022,02:55:45:017,15.31592083,
6/7/2022,02:55:45:067,15.014925,
6/7/2022,02:55:45:117,15.08333302,
6/7/2022,02:55:45:167,14.98383045,
6/7/2022,02:55:45:217,15.01243782,
6/7/2022,02:55:45:267,15.01243782,
6/7/2022,02:55:45:317,15.3669157,
6/7/2022,02:55:45:367,15.25621891,
6/7/2022,02:55:45:417,15.28855705,
6/7/2022,02:55:45:467,15.09452724,
6/7/2022,02:55:45:517,15.0547266,
6/7/2022,02:55:45:567,15.04353237,
6/7/2022,02:55:45:617,15.11940289,
6/7/2022,02:55:45:667,15.0472641,
6/7/2022,02:55:45:717,14.9303484,
6/7/2022,02:55:45:767,14.75621891,
6/7/2022,02:55:45:817,14.81716442,
6/7/2022,02:55:45:867,14.79975128,
6/7/2022,02:55:45:917,14.63059711,
6/7/2022,02:55:45:967,14.92164135,
6/7/2022,02:55:46:017,15.21641827,
6/7/2022,02:55:46:067,15.23383045,
6/7/2022,02:55:46:117,15.16542244,
6/7/2022,02:55:46:167,15.21268654,
6/7/2022,02:55:46:217,15.1256218,
6/7/2022,02:55:46:267,15.20149231,
6/7/2022,02:55:46:317,15.05223846,
6/7/2022,02:55:46:367,15.18656731,
6/7/2022,02:55:46:417,15.16044807,
6/7/2022,02:55:46:467,15.07338333,
6/7/2022,02:56:46:467,15.00870609,
6/7/2022,02:57:46:467,15.03109455,
6/7/2022,02:58:46:467,15.08208942,
6/7/2022,02:59:46:467,15.10323429,
6/7/2022,03:00:46:467,14.98258686,
6/7/2022,03:01:46:467,14.97885609,
6/7/2022,03:02:46:467,15.17164135,
6/7/2022,03:03:46:467,14.96019936,
6/7/2022,03:04:46:467,15.16542244,
6/7/2022,03:05:46:467,15.34452724,
6/7/2022,03:06:46:467,15.24378109,
6/7/2022,03:07:46:467,15.1878109,
6/7/2022,03:08:46:467,15.04353237,
6/7/2022,03:09:46:467,15.17412949,
6/7/2022,03:10:46:467,14.97761154,
6/7/2022,03:11:46:467,14.94402981,
6/7/2022,03:12:46:467,15.11069679,
6/7/2022,03:13:46:467,15.03358173,
6/7/2022,03:14:46:467,14.76119423,
6/7/2022,03:15:46:467,15.07960224,
6/7/2022,03:16:46:467,15.20024872,
6/7/2022,03:17:46:467,15.03855705,
6/7/2022,03:18:46:467,15.06094551,
6/7/2022,03:19:46:467,15.22263718,
6/7/2022,03:20:46:467,15.0472641,
6/7/2022,03:21:46:467,15.03358173,
6/7/2022,03:22:46:467,14.69154263,
6/7/2022,03:23:46:467,14.71393013,
6/7/2022,03:24:46:467,14.80597019,
6/7/2022,03:25:46:467,15.01865673,
6/7/2022,03:26:46:467,15.10696507,
6/7/2022,03:27:46:467,14.88432789,
6/7/2022,03:28:46:467,15.10447788,
6/7/2022,03:29:46:467,14.91417885,
6/7/2022,03:30:14:536,186.9054718,
6/7/2022,03:30:14:586,1046.273682,
6/7/2022,03:30:14:636,1444.817139,
6/7/2022,03:30:14:687,1478.2052,
6/7/2022,03:30:14:737,1285.691528,
6/7/2022,03:30:14:787,1002.761169,
6/7/2022,03:30:14:837,885.7089844,
6/7/2022,03:30:14:887,864.9365845,
6/7/2022,03:30:14:937,864.0460205,
6/7/2022,03:30:14:987,866.8308716,
6/7/2022,03:30:15:037,867.0596924,
6/7/2022,03:30:15:087,866.1380615,
6/7/2022,03:30:15:137,862.8196411,
6/7/2022,03:30:15:187,858.9888306,
6/7/2022,03:30:15:237,852.6679077,
6/7/2022,03:30:15:287,843.7064819,
6/7/2022,03:30:15:337,828.8880615,
6/7/2022,03:30:15:387,805.8930054,
6/7/2022,03:30:15:437,772.1828613,
6/7/2022,03:30:15:487,720.407959,
6/7/2022,03:30:15:537,635.434082,
6/7/2022,03:30:15:587,489.0733948,
6/7/2022,03:30:15:637,337.8258667,
6/7/2022,03:30:15:687,252.0609436,
6/7/2022,03:30:15:737,212.9179077,
6/7/2022,03:30:15:787,193.5062256,
6/7/2022,03:30:15:837,182.5758667,
6/7/2022,03:30:15:887,175.4054718,
6/7/2022,03:30:15:937,170.843277,
6/7/2022,03:30:15:987,166.9402924,
6/7/2022,03:30:16:037,164.2350769,
6/7/2022,03:30:16:087,161.8109436,
6/7/2022,03:30:16:137,160.0684052,
6/7/2022,03:30:16:187,158.8980103,
6/7/2022,03:30:16:237,157.7039795,
6/7/2022,03:30:16:287,156.7574615,
6/7/2022,03:30:16:337,155.9664154,
6/7/2022,03:30:16:387,155.0858154,
6/7/2022,03:30:16:437,154.3694,
6/7/2022,03:30:16:487,153.8743744,
6/7/2022,03:30:16:537,153.5808411,
6/7/2022,03:30:16:587,153.6405487,
6/7/2022,03:30:16:637,153.2873077,
6/7/2022,03:30:16:687,153.1604462,
6/7/2022,03:30:16:737,152.6206512,
6/7/2022,03:30:16:787,152.6243744,
6/7/2022,03:30:16:837,152.2922821,
6/7/2022,03:30:16:887,152.5870667,
6/7/2022,03:30:16:937,152.6915436,
6/7/2022,03:30:16:987,153.2014923,
6/7/2022,03:30:17:037,152.9925385,
6/7/2022,03:30:17:087,153.2039795,
6/7/2022,03:30:17:137,152.5858154,
6/7/2022,03:30:17:187,152.8271179,
6/7/2022,03:30:17:237,152.5597076,
6/7/2022,03:30:17:287,152.7475128,
6/7/2022,03:30:17:337,152.7985077,
6/7/2022,03:30:17:387,152.9092102,
6/7/2022,03:30:17:437,152.603241,
6/7/2022,03:30:17:487,152.3830872,
6/7/2022,03:30:17:537,152.4502563,
6/7/2022,03:31:17:537,163.0149231,
6/7/2022,03:32:17:537,152.1703949,
6/7/2022,03:33:17:537,152.3631897,
6/7/2022,03:34:17:537,152.5708923,
6/7/2022,03:35:17:537,153.5858154,
6/7/2022,03:36:17:537,153.7922821,
6/7/2022,03:37:17:537,151.5447693,
6/7/2022,03:38:17:537,150.5895538,
6/7/2022,03:39:17:537,150.0684052,
6/7/2022,03:40:17:537,148.9962616,
6/7/2022,03:41:17:537,148.0845795,
6/7/2022,03:42:17:537,147.3395538,
6/7/2022,03:43:17:537,146.9303436,
6/7/2022,03:44:17:537,147.1405487,
6/7/2022,03:45:17:537,146.4452667,
6/7/2022,03:46:17:537,145.0957642,
6/7/2022,03:47:17:537,144.2636871,
6/7/2022,03:48:17:537,142.8980103,
6/7/2022,03:49:17:537,140.9291077,
6/7/2022,03:50:17:537,138.7077179,
6/7/2022,03:51:17:537,137.4776154,
6/7/2022,03:52:17:537,136.5634308,
6/7/2022,03:53:17:537,135.5149231,
6/7/2022,03:54:17:538,135.0808411,
6/7/2022,03:55:17:537,135.0174103,
6/7/2022,03:56:17:537,133.9527435,
6/7/2022,03:57:17:537,133.3756256,
6/7/2022,03:58:17:537,133.0323334,
6/7/2022,03:59:17:537,132.6455231,
6/7/2022,04:00:17:537,132.4651794,
6/7/2022,04:01:17:537,132.1405487,
6/7/2022,04:02:17:537,132.0808411,
6/7/2022,04:03:17:537,131.2860718,
6/7/2022,04:04:17:537,130.5497437,
6/7/2022,04:05:17:537,130.3980103,
6/7/2022,04:06:17:537,129.7375641,
6/7/2022,04:07:17:537,129.3271179,
6/7/2022,04:08:17:537,128.9564667,
6/7/2022,04:09:17:537,128.9825897,
6/7/2022,04:10:17:537,128.7176666,
6/7/2022,04:11:17:537,128.5236359,
6/7/2022,04:12:17:537,128.538559,
6/7/2022,04:13:17:537,128.1741333,
6/7/2022,04:14:17:537,128.5671692,
6/7/2022,04:15:17:537,127.842041,
6/7/2022,04:16:17:537,127.0671616,
6/7/2022,04:17:17:537,127.3669128,
6/7/2022,04:18:17:537,127.1940308,
6/7/2022,04:19:17:537,126.8980103,
6/7/2022,04:20:17:537,126.3569641,
6/7/2022,04:21:17:537,126.8171616,
6/7/2022,04:22:17:537,126.6368179,
6/7/2022,04:23:17:537,126.1741257,
6/7/2022,04:24:17:537,126.2661667,
6/7/2022,04:25:17:537,125.6405487,
6/7/2022,04:26:17:537,125.3594513,
6/7/2022,04:27:10:773,24.90920448,
6/7/2022,04:27:10:823,16.55596924,
6/7/2022,04:27:10:873,15.15298462,
6/7/2022,04:27:10:923,14.735075,
6/7/2022,04:27:10:973,14.65298462,
6/7/2022,04:27:11:023,14.44776154,
6/7/2022,04:27:11:073,14.67537308,
6/7/2022,04:27:11:123,14.95149231,
6/7/2022,04:27:11:173,15.09701538,
6/7/2022,04:27:11:223,15.18407917,
6/7/2022,04:27:11:273,14.96641827,
6/7/2022,04:27:11:323,15.00995064,
6/7/2022,04:27:11:373,14.95771122,
6/7/2022,04:27:11:423,15.16542244,
6/7/2022,04:27:11:473,15.07835865,
6/7/2022,04:27:11:523,14.97885609,
6/7/2022,04:27:11:573,15.16666698,
6/7/2022,04:27:11:623,14.8669157,
6/7/2022,04:27:11:673,14.85198975,
6/7/2022,04:27:11:724,14.54228878,
6/7/2022,04:27:11:773,14.6330843,
6/7/2022,04:27:11:823,14.81716442,
6/7/2022,04:27:11:873,14.98134327,
6/7/2022,04:27:11:923,15.08333302,
6/7/2022,04:27:11:973,15.13681602,
6/7/2022,04:27:12:023,15.08830833,
6/7/2022,04:27:12:073,14.94154263,
6/7/2022,04:27:12:123,14.96393013,
6/7/2022,04:27:12:173,14.76990032,
6/7/2022,04:27:12:223,14.87935352,
6/7/2022,04:27:12:273,15.00497532,
6/7/2022,04:27:12:323,15.11318398,
6/7/2022,04:27:12:373,15.05721378,
6/7/2022,04:27:12:423,15.01741314,
6/7/2022,04:27:12:473,14.80597019,
6/7/2022,04:27:12:523,14.71641827,
6/7/2022,04:27:12:573,14.50497532,
6/7/2022,04:27:12:623,14.69278622,
6/7/2022,04:27:12:673,14.69900513,
6/7/2022,04:27:12:723,14.96890545,
6/7/2022,04:27:12:773,14.90049744,
6/7/2022,04:27:12:823,14.98009968,
6/7/2022,04:27:12:873,15.02736282,
6/7/2022,04:27:12:923,14.90174103,
6/7/2022,04:27:12:973,15.02114391,
6/7/2022,04:27:13:023,14.8047266,
6/7/2022,04:27:13:073,15.5472641,
6/7/2022,04:27:13:123,15.19154263,
6/7/2022,04:27:13:173,14.99502468,
6/7/2022,04:27:13:223,14.84079647,
6/7/2022,04:27:13:273,14.73880577,
6/7/2022,04:27:13:323,14.92786026,
6/7/2022,04:27:13:373,14.89427853,
6/7/2022,04:27:13:423,15.09452724,
6/7/2022,04:27:13:473,14.73880577,
6/7/2022,04:27:13:523,14.71019936,
6/7/2022,04:27:13:573,14.62686539,
6/7/2022,04:27:13:623,14.69154263,
6/7/2022,04:27:13:673,14.57587051,
6/7/2022,04:27:13:723,14.83333302,
6/7/2022,04:27:13:773,15.04850769,
6/7/2022,04:28:13:773,14.47885609,
6/7/2022,04:29:13:773,14.77487564,
6/7/2022,04:30:13:773,14.80099487,
6/7/2022,04:31:13:773,14.62064648,
6/7/2022,04:32:13:773,14.75497532,
6/7/2022,04:33:13:773,14.45771122,
6/7/2022,04:34:13:773,14.8208952,
6/7/2022,04:35:13:773,14.3669157,
6/7/2022,04:36:13:773,14.53109455,
6/7/2022,04:37:13:773,14.67288589,
6/7/2022,04:38:13:773,14.63805962,
6/7/2022,04:39:13:773,14.58333302,
6/7/2022,04:40:13:773,14.53606987,
6/7/2022,04:41:13:773,14.58830833,
6/7/2022,04:42:13:773,14.70771122,
6/7/2022,04:43:13:773,14.82462692,
6/7/2022,04:44:13:773,14.82711411,
6/7/2022,04:45:13:773,14.82462692,
6/7/2022,04:46:13:773,14.51990032,
6/7/2022,04:47:13:773,14.47139263,
6/7/2022,04:48:13:773,14.41293526,
6/7/2022,04:49:13:773,14.83208942,
6/7/2022,04:50:13:773,14.65547276,
6/7/2022,04:51:13:773,14.67164135,
6/7/2022,04:52:13:773,15.05348301,
6/7/2022,04:53:13:773,14.71641827,
6/7/2022,04:54:13:773,14.59328365,
6/7/2022,04:55:13:773,14.89179134,
6/7/2022,04:56:13:773,14.80845737,
6/7/2022,04:57:13:773,14.49004936,
6/7/2022,04:58:13:773,14.66293526,
6/7/2022,04:59:13:773,14.64676571,
6/7/2022,05:00:13:773,14.44278622,
6/7/2022,05:01:13:773,14.56467628,
6/7/2022,05:01:40:851,174.2039795,
6/7/2022,05:01:40:901,1010.85321,
6/7/2022,05:01:40:951,1405.742554,
6/7/2022,05:01:41:001,1460.310913,
6/7/2022,05:01:41:051,1358.985107,
6/7/2022,05:01:41:101,1086.4104,
6/7/2022,05:01:41:151,896.276123,
6/7/2022,05:01:41:201,846.8221436,
6/7/2022,05:01:41:251,840.3743896,
6/7/2022,05:01:41:301,840.3482666,
6/7/2022,05:01:41:351,841.9937744,
6/7/2022,05:01:41:401,841.4154053,
6/7/2022,05:01:41:451,842.2114258,
6/7/2022,05:01:41:501,838.8631592,
6/7/2022,05:01:41:551,833.1965332,
6/7/2022,05:01:41:601,825.982605,
6/7/2022,05:01:41:651,812.2624512,
6/7/2022,05:01:41:701,795.083313,
6/7/2022,05:01:41:751,773.1530151,
6/7/2022,05:01:41:801,737.7823486,
6/7/2022,05:01:41:851,683.7749023,
6/7/2022,05:01:41:901,589.3693848,
6/7/2022,05:01:41:951,441.2301025,
6/7/2022,05:01:42:001,309.287323,
6/7/2022,05:01:42:051,238.9402924,
6/7/2022,05:01:42:101,206.5597076,
6/7/2022,05:01:42:151,190.0286102,
6/7/2022,05:01:42:201,180.4440308,
6/7/2022,05:01:42:251,174.0447693,
6/7/2022,05:01:42:301,169.1703949,
6/7/2022,05:01:42:351,165.1865692,
6/7/2022,05:01:42:401,162.6753693,
6/7/2022,05:01:42:451,160.3694,
6/7/2022,05:01:42:501,159.3669128,
6/7/2022,05:01:42:551,157.711441,
6/7/2022,05:01:42:601,156.9477539,
6/7/2022,05:01:42:651,155.4900513,
6/7/2022,05:01:42:701,155.0883026,
6/7/2022,05:01:42:751,154.1728821,
6/7/2022,05:01:42:801,153.814682,
6/7/2022,05:01:42:851,153.5211487,
6/7/2022,05:01:42:901,153.5211487,
6/7/2022,05:01:42:951,153.4850769,
6/7/2022,05:01:43:001,153.0820923,
6/7/2022,05:01:43:051,152.7922821,
6/7/2022,05:01:43:101,152.3445282,
6/7/2022,05:01:43:151,152.027359,
6/7/2022,05:01:43:201,151.7388,
6/7/2022,05:01:43:251,151.6679077,
6/7/2022,05:01:43:301,151.7860718,
6/7/2022,05:01:43:351,151.8271179,
6/7/2022,05:01:43:401,151.8283539,
6/7/2022,05:01:43:451,151.8582153,
6/7/2022,05:01:43:501,151.8246307,
6/7/2022,05:01:43:551,151.7089539,
6/7/2022,05:01:43:601,151.8619385,
6/7/2022,05:01:43:651,152.0435333,
6/7/2022,05:01:43:701,151.5149231,
6/7/2022,05:01:43:751,151.8743744,
6/7/2022,05:01:43:801,151.8955231,
6/7/2022,05:01:43:851,152.0310974,
6/7/2022,05:02:43:852,162.3992462,
6/7/2022,05:03:43:851,154.7388,
6/7/2022,05:04:43:851,153.3221436,
6/7/2022,05:05:43:851,154.7288513,
6/7/2022,05:06:43:851,153.2388,
6/7/2022,05:07:43:852,150.6629333,
6/7/2022,05:08:43:851,149.3495026,
6/7/2022,05:09:43:851,147.4402924,
6/7/2022,05:10:43:851,147.1392975,
6/7/2022,05:11:43:851,145.776123,
6/7/2022,05:12:43:851,146.2947693,
6/7/2022,05:13:43:851,145.6691589,
6/7/2022,05:14:43:851,146.1815948,
6/7/2022,05:15:43:851,145.6492462,
6/7/2022,05:16:43:851,145.9676666,
6/7/2022,05:17:43:851,144.8644257,
6/7/2022,05:18:43:851,143.9788513,
6/7/2022,05:19:43:851,141.9415436,
6/7/2022,05:20:43:851,140.2375641,
6/7/2022,05:21:43:851,137.8768616,
6/7/2022,05:22:43:851,136.6044769,
6/7/2022,05:23:43:851,135.7873077,
6/7/2022,05:24:43:851,135.1330872,
6/7/2022,05:25:43:851,134.1480103,
6/7/2022,05:26:43:851,133.7002563,
6/7/2022,05:27:43:851,132.935318,
6/7/2022,05:28:43:851,132.2139282,
6/7/2022,05:29:43:851,132.156723,
6/7/2022,05:30:43:851,132.5124359,
6/7/2022,05:31:43:851,131.8022461,
6/7/2022,05:32:43:851,131.7102051,
6/7/2022,05:33:43:851,131.4278564,
6/7/2022,05:34:43:851,130.7549744,
6/7/2022,05:35:43:851,130.472641,
6/7/2022,05:36:43:851,130.0236359,
6/7/2022,05:37:43:851,129.3806,
6/7/2022,05:38:43:851,129.1131897,
6/7/2022,05:39:43:851,128.7661743,
6/7/2022,05:40:43:851,129.0161743,
6/7/2022,05:41:43:851,128.9813385,
6/7/2022,05:42:43:851,128.6169128,
6/7/2022,05:43:43:851,128.1753693,
6/7/2022,05:44:43:851,127.7636795,
6/7/2022,05:45:43:851,127.7077103,
6/7/2022,05:46:43:851,127.5771179,
6/7/2022,05:47:43:851,126.6815948,
6/7/2022,05:48:43:851,127.211441,
6/7/2022,05:49:43:851,126.8905487,
6/7/2022,05:50:43:851,127.0087051,
6/7/2022,05:51:43:851,126.3631821,
6/7/2022,05:52:43:851,126.0460205,
6/7/2022,05:53:43:851,125.6691513,
6/7/2022,05:54:43:851,125.4166641,
6/7/2022,05:55:43:851,125.276123,
6/7/2022,05:56:43:851,125.256218,
6/7/2022,05:57:43:851,125.5621872,
6/7/2022,05:58:16:610,24.71393013,
6/7/2022,05:58:16:660,16.43905449,
6/7/2022,05:58:16:710,15.06716442,
6/7/2022,05:58:16:760,14.87935352,
6/7/2022,05:58:16:810,14.96019936,
6/7/2022,05:58:16:860,15.0708952,
6/7/2022,05:58:16:910,14.91417885,
6/7/2022,05:58:16:960,14.75,
6/7/2022,05:58:17:010,14.66915417,
6/7/2022,05:58:17:060,14.72512436,
6/7/2022,05:58:17:110,14.84701538,
6/7/2022,05:58:17:160,14.69900513,
6/7/2022,05:58:17:210,14.63059711,
6/7/2022,05:58:17:260,14.39303493,
6/7/2022,05:58:17:310,14.48756218,
6/7/2022,05:58:17:360,14.48383045,
6/7/2022,05:58:17:410,14.67661667,
6/7/2022,05:58:17:460,14.69900513,
6/7/2022,05:58:17:510,14.73880577,
6/7/2022,05:58:17:560,15.16666698,
6/7/2022,05:58:17:610,15,
6/7/2022,05:58:17:660,15.04601955,
6/7/2022,05:58:17:710,14.74129391,
6/7/2022,05:58:17:760,14.83955193,
6/7/2022,05:58:17:810,14.76119423,
6/7/2022,05:58:17:860,14.72388077,
6/7/2022,05:58:17:910,14.89552212,
6/7/2022,05:58:17:960,14.83955193,
6/7/2022,05:58:18:010,14.62935352,
6/7/2022,05:58:18:060,14.35074615,
6/7/2022,05:58:18:110,14.4291048,
6/7/2022,05:58:18:160,14.47139263,
6/7/2022,05:58:18:210,14.66542244,
6/7/2022,05:58:18:260,14.73258686,
6/7/2022,05:58:18:310,14.6243782,
6/7/2022,05:58:18:360,14.72014904,
6/7/2022,05:58:18:410,14.73383045,
6/7/2022,05:58:18:460,14.97636795,
6/7/2022,05:58:18:510,14.98009968,
6/7/2022,05:58:18:560,14.88059711,
6/7/2022,05:58:18:610,14.74626827,
6/7/2022,05:58:18:660,14.72139263,
6/7/2022,05:58:18:710,14.68905449,
6/7/2022,05:58:18:760,14.59577084,
6/7/2022,05:58:18:810,14.45895481,
6/7/2022,05:58:18:860,14.37810898,
6/7/2022,05:58:18:910,14.36069679,
6/7/2022,05:58:18:960,14.26243782,
6/7/2022,05:58:19:010,14.26990032,
6/7/2022,05:58:19:060,14.33208942,
6/7/2022,05:58:19:110,14.69776154,
6/7/2022,05:58:19:160,14.78731346,
