Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W)
6/2/2022,00:23:45:996,285.3245544,-113.8482742,-0.358222902
6/2/2022,00:23:46:046,286.4887695,-115.4998703,-0.134333581
6/2/2022,00:23:46:097,290.9217834,-105.9776688,-0.179111451
6/2/2022,00:23:46:147,296.6533508,-109.397049,-0.358222902
6/2/2022,00:23:46:197,297.9519043,-110.5629501,-0.403000772
6/2/2022,00:23:46:248,295.757782,-120.5931549,-0.358222902
6/2/2022,00:23:46:298,293.6532288,-110.9146271,-0.403000772
6/2/2022,00:23:46:348,297.2802429,-97.83957672,-0.447778642
6/2/2022,00:23:46:398,308.9672546,-97.71378326,-0.492556483
6/2/2022,00:23:46:448,312.8181458,-109.4507446,-0.403000772
6/2/2022,00:23:46:498,311.3852539,-116.6964874,-0.044777863
6/2/2022,00:23:46:548,299.9221191,-117.5859604,-0.089555725
6/2/2022,00:23:46:598,291.011322,-115.2349625,-0.089555725
6/2/2022,00:23:46:648,288.324646,-107.9581757,-0.358222902
6/2/2022,00:23:46:698,290.2053223,-105.8179169,-0.447778642
6/2/2022,00:23:46:748,295.7130127,-102.3096237,-0.223889321
6/2/2022,00:23:46:798,296.6533508,-111.3197327,-0.089555725
6/2/2022,00:23:46:848,297.8623352,-103.0863342,-0.089555725
6/2/2022,00:23:46:898,308.6538086,-99.32571411,-0.223889321
6/2/2022,00:23:46:948,322.2662659,-95.72480774,-0.179111451
6/2/2022,00:23:46:998,332.0726318,-98.59141541,-0.313445032
6/2/2022,00:23:47:048,338.5654297,-106.0307007,-0.358222902
6/2/2022,00:23:47:098,342.6401978,-101.9800034,-0.268667161
6/2/2022,00:23:47:148,344.4761047,-108.4013519,-0.089555725
6/2/2022,00:23:47:200,344.8343201,-107.8056641,0.134333581
6/2/2022,00:23:47:251,343.8492126,-109.340004,0.044777863
6/2/2022,00:23:47:302,340.6252136,-114.8317642,0.089555725
6/2/2022,00:23:47:353,336.3265381,-126.1144943,0.089555725
6/2/2022,00:23:47:403,331.2666321,-113.9059296,0
6/2/2022,00:23:47:453,323.2514038,-113.9978485,0.044777863
6/2/2022,00:23:47:503,322.7140503,-114.1984863,-0.089555725
6/2/2022,00:23:47:553,321.818512,-118.7927017,-0.447778642
6/2/2022,00:23:47:603,314.5197144,-128.9121246,-0.447778642
6/2/2022,00:23:47:653,295.9816589,-127.4292526,-0.403000772
6/2/2022,00:23:47:703,273.8614197,-142.4096832,-0.403000772
6/2/2022,00:23:47:753,249.6365814,-154.4948883,-0.626890063
6/2/2022,00:23:47:803,226.3968811,-145.5607758,-0.671667933
6/2/2022,00:23:47:853,204.9035034,-139.291626,-0.671667933
6/2/2022,00:23:47:903,192.0074768,-115.9730606,-0.537334323
6/2/2022,00:23:47:953,186.7684631,-117.8063965,-0.268667161
6/2/2022,00:23:48:004,179.6487885,-118.5314407,-0.179111451
6/2/2022,00:23:48:054,173.6933289,-113.9350281,-0.089555725
6/2/2022,00:23:48:104,171.3200989,-109.1135635,-0.313445032
6/2/2022,00:23:48:154,172.3499908,-104.7069397,-0.223889321
6/2/2022,00:23:48:204,172.2156525,-97.14848328,0.044777863
6/2/2022,00:23:48:254,171.8574371,-101.0407486,-0.044777863
6/2/2022,00:23:48:304,171.230545,-103.8530273,-0.134333581
6/2/2022,00:23:48:354,173.0216675,-102.9362259,-0.223889321
6/2/2022,00:23:48:404,176.5591125,-95.21500397,-0.223889321
6/2/2022,00:23:51:019,278.0705261,-106.4961929,0.044777863
6/2/2022,00:23:51:070,280.7124329,-108.9924545,0.089555725
6/2/2022,00:23:51:120,280.2198792,-105.3126907,0.089555725
6/2/2022,00:23:51:170,277.6227417,-109.9964676,-0.044777863
6/2/2022,00:23:51:220,278.3839722,-114.7923203,-0.223889321
6/2/2022,00:23:51:270,278.3839722,-115.2108231,-0.403000772
6/2/2022,00:23:51:320,278.4287415,-101.7221909,-0.268667161
6/2/2022,00:23:51:370,282.2348633,-105.7029114,-0.223889321
6/2/2022,00:23:51:420,283.6677551,-114.9621353,-0.268667161
6/2/2022,00:23:51:470,284.0259705,-102.1401749,-0.268667161
6/2/2022,00:23:51:520,285.8171082,-107.6072464,-0.358222902
6/2/2022,00:23:51:570,286.9813232,-111.3868866,-0.313445032
6/2/2022,00:23:51:620,285.5932007,-106.4643936,-0.358222902
6/2/2022,00:23:51:670,287.5186462,-104.6702957,-0.313445032
6/2/2022,00:23:51:720,291.2799988,-119.5720215,-0.223889321
6/2/2022,00:23:51:770,290.0709839,-112.4706192,-0.179111451
6/2/2022,00:23:51:820,290.9665527,-110.4042206,-0.089555725
6/2/2022,00:23:51:870,293.2054443,-109.7026291,-0.044777863
6/2/2022,00:23:51:920,294.6831055,-110.6126709,0
6/2/2022,00:23:51:970,295.8921204,-106.2164078,-0.089555725
6/2/2022,00:23:52:020,289.1754456,-120.8195114,-0.358222902
6/2/2022,00:23:52:070,277.4884033,-127.1028137,-0.313445032
6/2/2022,00:23:52:120,264.3237305,-130.7506714,-0.358222902
6/2/2022,00:23:52:170,253.7113647,-136.9246674,-0.403000772
6/2/2022,00:23:52:220,243.2781219,-128.1099396,-0.358222902
6/2/2022,00:23:52:270,237.0092316,-107.7180786,-0.403000772
6/2/2022,00:23:52:320,245.8752441,-96.13994598,-0.268667161
6/2/2022,00:23:52:371,257.427948,-96.82036591,-0.179111451
6/2/2022,00:23:52:421,267.0104065,-97.78691101,-0.044777863
6/2/2022,00:23:52:472,273.2345276,-103.0745392,-0.044777863
6/2/2022,00:23:52:523,276.7272034,-103.3010101,-0.223889321
6/2/2022,00:23:52:573,282.5930786,-96.7627182,-0.313445032
6/2/2022,00:23:52:624,288.9515381,-107.324028,-0.268667161
6/2/2022,00:23:52:675,289.3545532,-110.9620209,-0.268667161
6/2/2022,00:23:52:725,286.3992004,-109.7430191,-0.134333581
6/2/2022,00:23:52:775,286.7126465,-116.9090195,-0.134333581
6/2/2022,00:23:52:825,288.638092,-106.9168091,-0.268667161
6/2/2022,00:23:52:875,291.8621216,-108.5762329,-0.268667161
6/2/2022,00:23:52:925,293.3397827,-115.9477234,-0.089555725
6/2/2022,00:23:52:975,293.071106,-113.0264435,0.044777863
6/2/2022,00:23:53:025,293.071106,-102.7098923,-0.089555725
6/2/2022,00:23:53:075,295.0861206,-110.5441132,-0.134333581
6/2/2022,00:23:53:125,293.7875671,-106.5098267,-0.223889321
6/2/2022,00:23:53:175,294.4144592,-106.1782608,-0.134333581
6/2/2022,00:23:53:225,296.9219971,-104.1872253,0
6/2/2022,00:23:53:275,297.4593506,-111.4616318,-0.089555725
6/2/2022,00:23:53:325,293.9666748,-116.918396,-0.089555725
6/2/2022,00:23:53:375,290.473999,-110.9278564,-0.089555725
6/2/2022,00:23:53:425,284.6528625,-103.9416199,0.044777863
6/2/2022,00:23:53:475,284.9663086,-108.357399,0.089555725
6/2/2022,00:23:53:525,286.5335388,-110.7703781,0
6/2/2022,00:23:53:575,287.3843079,-107.9455032,-0.089555725
6/2/2022,00:23:53:625,290.2053223,-108.6545715,-0.044777863
6/2/2022,00:23:53:675,290.9217834,-114.725235,-0.223889321
6/2/2022,00:23:53:725,287.787323,-115.3695984,-0.179111451
6/2/2022,00:23:53:775,282.9960938,-110.1806946,-0.134333581
6/2/2022,00:23:53:825,280.8467407,-115.1973648,-0.089555725
6/2/2022,00:23:53:875,280.7572021,-109.8817978,-0.223889321
6/2/2022,00:23:53:925,283.1752014,-109.1536789,-0.179111451
6/2/2022,00:23:53:975,284.9663086,-109.9407272,-0.179111451
6/2/2022,00:23:54:025,284.3842163,-111.6554565,-0.179111451
6/2/2022,00:24:54:025,245.3379059,-103.5944138,0.044777863
6/2/2022,00:25:54:027,279.279541,-109.3811798,-0.089555725
6/2/2022,00:26:54:027,295.9816589,-111.2703171,-0.223889321
6/2/2022,00:27:54:027,289.8023376,-113.1819839,0.044777863
6/2/2022,00:28:45:820,188.3804626,-130.7759247,-0.313445032
6/2/2022,00:28:45:871,184.798233,-124.7665787,-0.268667161
6/2/2022,00:28:45:921,184.3952332,-111.2266235,0
6/2/2022,00:28:45:971,185.7385712,-112.5076447,0
6/2/2022,00:28:46:021,193.3955841,-81.89427948,-0.089555725
6/2/2022,00:28:46:071,208.6200562,-104.3131485,0.089555725
6/2/2022,00:28:46:121,216.2322998,-103.426651,0.179111451
6/2/2022,00:28:46:171,225.0535431,-99.10727692,0.179111451
6/2/2022,00:28:46:221,232.5762177,-90.40886688,0.044777863
6/2/2022,00:28:46:271,236.1136627,-127.6529617,-0.089555725
6/2/2022,00:28:46:321,229.3522186,-119.6381836,-0.403000772
6/2/2022,00:28:46:371,219.2771912,-132.8602905,-0.447778642
6/2/2022,00:28:46:421,214.6203003,-104.8736496,-0.582112193
6/2/2022,00:28:46:471,220.4861908,-101.1382675,-0.358222902
6/2/2022,00:28:46:521,231.5911102,-104.6878433,-0.268667161
6/2/2022,00:28:46:571,229.6208801,-102.8767319,-0.223889321
6/2/2022,00:28:46:621,237.1883392,-103.3409653,-0.223889321
6/2/2022,00:28:46:671,243.0094604,-106.8532104,-0.134333581
6/2/2022,00:28:46:721,246.9499054,-108.6333389,-0.179111451
6/2/2022,00:28:46:771,233.4717712,-150.2893524,-0.044777863
6/2/2022,00:28:46:821,215.7845154,-132.104126,-0.044777863
6/2/2022,00:28:46:871,201.9929352,-142.2295837,-0.089555725
6/2/2022,00:28:46:921,198.0077057,-107.121582,0.134333581
6/2/2022,00:28:46:971,198.9480438,-116.2989273,0
6/2/2022,00:28:47:021,198.4554901,-108.9194717,-0.134333581
6/2/2022,00:28:47:071,194.291153,-128.122757,0
6/2/2022,00:28:47:121,190.9328003,-112.5623932,0.089555725
6/2/2022,00:28:47:171,193.8881531,-118.1041336,0
6/2/2022,00:28:47:222,195.2762604,-112.5556946,0
6/2/2022,00:28:47:271,199.888382,-125.0402679,-0.089555725
6/2/2022,00:28:47:321,212.8739624,-98.27622986,-0.089555725
6/2/2022,00:28:47:371,216.3218536,-118.580452,-0.044777863
6/2/2022,00:28:47:421,215.6501923,-101.0656281,-0.223889321
6/2/2022,00:28:47:471,209.202179,-128.4658051,-0.447778642
6/2/2022,00:28:47:521,207.9036102,-87.36901855,-0.492556483
6/2/2022,00:28:47:571,212.6948547,-107.6074219,-0.403000772
6/2/2022,00:28:47:621,208.5752869,-129.4147644,-0.268667161
6/2/2022,00:28:47:671,204.4109497,-114.7869415,-0.358222902
6/2/2022,00:28:47:721,201.052597,-107.9235992,-0.447778642
6/2/2022,00:28:47:771,207.3215027,-85.48365021,-0.268667161
6/2/2022,00:28:47:821,223.3072052,-89.68201447,-0.268667161
6/2/2022,00:28:47:871,239.7406769,-100.2171707,0.089555725
6/2/2022,00:28:47:921,251.7859192,-96.25372314,0.223889321
6/2/2022,00:28:47:971,257.2040405,-105.5022049,0.223889321
6/2/2022,00:28:48:021,258.6817017,-111.5646362,0.089555725
6/2/2022,00:28:48:071,259.6668396,-108.4273453,0.223889321
6/2/2022,00:28:48:121,262.8012695,-109.0163422,0.313445032
6/2/2022,00:28:48:171,265.8461609,-101.9037552,0.447778642
6/2/2022,00:28:48:221,271.5777283,-108.0333405,0.268667161
6/2/2022,00:28:48:272,273.906189,-112.8350677,0.313445032
6/2/2022,00:28:48:321,273.8614197,-115.0697937,0.268667161
6/2/2022,00:28:48:371,272.1598511,-111.7844086,0.089555725
6/2/2022,00:28:48:421,270.5478516,-108.0098724,0.089555725
6/2/2022,00:28:48:471,267.9059448,-111.2330704,0.313445032
6/2/2022,00:28:48:521,266.6969604,-111.2763519,0.223889321
6/2/2022,00:28:48:571,265.398407,-116.1111221,0.089555725
6/2/2022,00:28:48:621,263.2938232,-114.4829483,-0.089555725
6/2/2022,00:28:48:671,262.7565002,-108.9452133,-0.268667161
6/2/2022,00:28:48:721,263.875946,-109.461525,-0.447778642
6/2/2022,00:28:48:771,264.2341614,-117.2261429,-0.358222902
6/2/2022,00:28:48:821,248.8305817,-150.7390442,-0.403000772
6/2/2022,00:29:48:821,217.6204071,-105.5756149,-0.313445032
6/2/2022,00:29:52:009,318.2810364,-112.4734192,-0.134333581
6/2/2022,00:29:52:060,315.5495911,-119.8951492,0
6/2/2022,00:29:52:110,309.2807007,-119.4825363,-0.179111451
6/2/2022,00:29:52:160,302.4296875,-115.2815323,-0.089555725
6/2/2022,00:29:52:210,297.4145508,-120.0757217,0
6/2/2022,00:29:52:260,289.936676,-126.0294647,0.134333581
6/2/2022,00:29:52:310,270.3239441,-132.3273163,0
6/2/2022,00:29:52:360,263.5177307,-118.9947281,-0.134333581
6/2/2022,00:29:52:410,261.5027161,-151.0531616,-0.268667161
6/2/2022,00:29:52:460,261.5027161,-107.6888885,-0.582112193
6/2/2022,00:29:52:510,269.9209595,-96.00157928,-0.671667933
6/2/2022,00:29:52:560,281.652771,-106.0586777,-0.626890063
6/2/2022,00:29:52:610,289.8023376,-105.0772476,-0.582112193
6/2/2022,00:29:52:660,297.1011047,-102.8751831,-0.537334323
6/2/2022,00:29:52:711,304.3103638,-97.5435257,-0.403000772
6/2/2022,00:29:52:761,314.161499,-98.74052429,-0.537334323
6/2/2022,00:29:52:812,321.8632813,-106.7451706,-0.358222902
6/2/2022,00:29:52:862,322.5349426,-116.5701065,-0.179111451
6/2/2022,00:29:52:912,320.6990662,-126.4530258,-0.447778642
6/2/2022,00:29:52:962,316.2212524,-114.9260406,-0.626890063
6/2/2022,00:29:53:012,312.1464844,-112.3900604,-0.537334323
6/2/2022,00:29:53:062,307.3552551,-124.3074722,-0.716445804
6/2/2022,00:29:53:112,298.0414429,-123.4784851,-0.582112193
6/2/2022,00:29:53:162,287.6529846,-117.284256,-0.492556483
6/2/2022,00:29:53:212,283.3543091,-117.5822067,-0.313445032
6/2/2022,00:29:53:262,280.2646484,-110.9746704,-0.179111451
6/2/2022,00:29:53:312,281.652771,-99.74345398,-0.179111451
6/2/2022,00:29:53:362,290.1157837,-99.14559174,-0.223889321
6/2/2022,00:29:53:412,296.2055664,-110.6080017,-0.223889321
6/2/2022,00:29:53:462,295.5786743,-111.1200485,-0.179111451
6/2/2022,00:29:53:512,292.4442139,-112.7210541,-0.179111451
6/2/2022,00:29:53:562,288.8619995,-117.296608,-0.268667161
6/2/2022,00:29:53:612,287.1604309,-106.9490433,-0.313445032
6/2/2022,00:29:53:662,275.7420654,-122.2790375,-0.358222902
6/2/2022,00:29:53:712,267.7268372,-107.6287384,-0.223889321
6/2/2022,00:29:53:762,277.0854187,-97.81163025,0
6/2/2022,00:29:53:812,286.2200928,-104.6428223,-0.044777863
6/2/2022,00:29:53:862,290.8322144,-108.9472656,-0.223889321
6/2/2022,00:29:53:912,291.2352295,-107.4769745,-0.403000772
6/2/2022,00:29:53:962,290.0709839,-107.1471024,-0.313445032
6/2/2022,00:29:54:012,293.384552,-106.6247253,-0.223889321
6/2/2022,00:29:54:062,296.0264587,-112.2928085,-0.223889321
6/2/2022,00:29:54:112,295.8921204,-114.6196213,-0.179111451
6/2/2022,00:29:54:162,301.8027954,-101.0392303,-0.134333581
6/2/2022,00:29:54:212,310.2210388,-94.94367981,0.089555725
6/2/2022,00:29:54:262,316.1317139,-103.8815231,0.134333581
6/2/2022,00:29:54:312,310.9822693,-114.8389893,0
6/2/2022,00:29:54:362,306.2358093,-112.2261124,0.089555725
6/2/2022,00:29:54:412,306.5492554,-108.0663986,0.223889321
6/2/2022,00:29:54:462,308.0269165,-108.6987762,0.313445032
6/2/2022,00:29:54:512,307.7134705,-107.4802094,0.179111451
6/2/2022,00:29:54:562,306.9074707,-105.8398743,0
6/2/2022,00:29:54:612,307.4895935,-110.104744,-0.044777863
6/2/2022,00:29:54:662,307.0865784,-110.0500488,0.089555725
6/2/2022,00:29:54:712,306.5492554,-110.7170715,0.044777863
6/2/2022,00:29:54:762,305.5641479,-112.4442749,0.044777863
6/2/2022,00:29:54:812,305.1611328,-109.8897858,0
6/2/2022,00:29:54:862,304.57901,-111.7157593,-0.089555725
6/2/2022,00:29:54:912,303.2804565,-104.0478363,-0.089555725
6/2/2022,00:29:54:962,305.5193481,-108.3343277,0.044777863
6/2/2022,00:29:55:012,306.728363,-115.6656723,0.179111451
6/2/2022,00:30:20:192,459.9581909,151.3249664,-0.179111451
6/2/2022,00:30:20:242,906.6621704,275.0174561,0.089555725
6/2/2022,00:30:20:292,1275.049683,409.5650635,-0.044777863
6/2/2022,00:30:20:342,1485.595093,396.5942383,0
6/2/2022,00:30:20:392,1496.386597,323.1089478,-0.089555725
6/2/2022,00:30:20:442,1395.949829,302.542511,-0.268667161
6/2/2022,00:30:20:492,1300.572998,299.1783752,-0.089555725
6/2/2022,00:30:20:542,1236.809326,272.7057495,-0.044777863
6/2/2022,00:30:20:592,1201.210938,260.6351624,-0.179111451
6/2/2022,00:30:20:642,1181.866943,241.5820923,-0.313445032
6/2/2022,00:30:20:692,1171.075439,229.5923462,-0.089555725
6/2/2022,00:30:20:742,1165.254272,229.388855,-0.044777863
6/2/2022,00:30:20:792,1159.701904,216.326889,-0.134333581
6/2/2022,00:30:20:842,1157.955566,224.5257263,-0.134333581
6/2/2022,00:30:20:892,1154.865845,219.000824,-0.089555725
6/2/2022,00:30:20:942,1141.298218,207.7481079,-0.089555725
6/2/2022,00:30:20:992,1130.864868,215.6892548,0
6/2/2022,00:30:21:042,1116.491211,205.2197723,0.089555725
6/2/2022,00:30:21:092,1091.415649,187.1963196,-0.044777863
6/2/2022,00:30:21:142,1052.637939,166.7788696,-0.044777863
6/2/2022,00:30:21:192,983.8143921,154.468689,0
6/2/2022,00:30:21:242,868.9144287,131.7265472,0.044777863
6/2/2022,00:30:21:292,743.8946533,151.0061798,0.134333581
6/2/2022,00:30:21:342,634.0545654,150.5634613,0.089555725
6/2/2022,00:30:21:392,532.8565674,129.7759399,0.089555725
6/2/2022,00:30:21:443,482.5262451,81.31652069,0.089555725
6/2/2022,00:30:21:493,461.7493286,82.95224762,-0.044777863
6/2/2022,00:30:21:543,452.3907471,76.63898468,-0.044777863
6/2/2022,00:30:21:593,443.8381653,79.08204651,0.044777863
6/2/2022,00:30:21:643,439.4051819,72.24887085,0.089555725
6/2/2022,00:30:21:693,432.7780457,68.24303436,0.179111451
6/2/2022,00:30:21:743,432.2854919,70.35318756,0.089555725
6/2/2022,00:30:21:793,435.0169373,76.91585541,-0.179111451
6/2/2022,00:30:21:844,437.0767212,76.89420319,-0.268667161
6/2/2022,00:30:21:893,436.7632751,67.23474121,-0.403000772
6/2/2022,00:30:21:943,436.7632751,75.29279327,-0.268667161
6/2/2022,00:30:21:993,435.9572754,77.3664093,-0.134333581
6/2/2022,00:30:22:043,431.2555847,79.81634521,0
6/2/2022,00:30:22:093,427.9868164,73.94638062,-0.089555725
6/2/2022,00:30:22:143,427.315155,77.25273895,0
6/2/2022,00:30:22:193,426.6882629,65.95607758,0.223889321
6/2/2022,00:30:22:243,426.8673706,69.48670959,0.313445032
6/2/2022,00:30:22:293,428.7480469,69.56484222,0.089555725
6/2/2022,00:30:22:343,426.5986938,74.88430786,-0.044777863
6/2/2022,00:30:22:393,422.9269104,64.01615143,-0.044777863
6/2/2022,00:30:22:443,422.7030334,68.52302551,0
6/2/2022,00:30:22:493,421.7626953,76.68656921,-0.179111451
6/2/2022,00:30:22:543,406.3591003,88.67036438,-0.268667161
6/2/2022,00:30:22:593,391.6271973,81.44737244,-0.537334323
6/2/2022,00:30:22:643,383.1193848,84.70928955,-0.671667933
6/2/2022,00:30:22:693,380.5222778,85.95926666,-0.403000772
6/2/2022,00:30:22:743,380.6566162,75.60595703,-0.223889321
6/2/2022,00:30:22:793,375.1489258,78.78128052,-0.268667161
6/2/2022,00:30:22:843,366.7754822,95.00489807,-0.134333581
6/2/2022,00:30:22:893,362.1633606,81.35211945,-0.134333581
6/2/2022,00:30:22:943,370.4472656,59.57281876,-0.179111451
6/2/2022,00:30:22:993,389.1196289,62.71546936,-0.179111451
6/2/2022,00:30:23:043,397.8065186,71.7625885,-0.179111451
6/2/2022,00:30:23:093,396.7766418,71.90879822,-0.358222902
6/2/2022,00:30:23:143,401.9708862,63.21263885,-0.268667161
6/2/2022,00:30:23:193,410.4338989,70.08856201,-0.358222902
6/2/2022,00:31:23:193,464.8389893,67.55858612,-0.044777863
6/2/2022,00:31:37:366,363.1932373,91.33152771,-0.358222902
6/2/2022,00:31:37:416,357.9542236,87.48256683,-0.447778642
6/2/2022,00:31:37:466,362.2081299,56.82676315,-0.268667161
6/2/2022,00:31:37:516,382.5820618,65.11462402,-0.134333581
6/2/2022,00:31:37:566,399.8663025,68.79917908,-0.089555725
6/2/2022,00:31:37:616,412.5832214,66.78972626,-0.358222902
6/2/2022,00:31:37:666,423.8224792,62.71478653,-0.268667161
6/2/2022,00:31:37:716,436.9423828,64.5670929,-0.044777863
6/2/2022,00:31:37:766,441.2410583,62.31480026,-0.134333581
6/2/2022,00:31:37:816,440.7932739,71.6907196,-0.313445032
6/2/2022,00:31:37:866,437.3901672,72.92123413,-0.223889321
6/2/2022,00:31:37:916,438.2857056,66.87290955,-0.223889321
6/2/2022,00:31:37:967,438.9573975,77.29085541,-0.268667161
6/2/2022,00:31:38:018,432.3302612,88.211586,-0.179111451
6/2/2022,00:31:38:067,424.4493713,80.93947601,-0.044777863
6/2/2022,00:31:38:117,420.6880188,76.2600174,0.223889321
6/2/2022,00:31:38:167,420.0163574,89.17253113,0.134333581
6/2/2022,00:31:38:217,418.9416809,81.50149536,-0.134333581
6/2/2022,00:31:38:267,420.5536804,79.83473969,-0.268667161
6/2/2022,00:31:38:317,422.255249,76.849617,-0.447778642
6/2/2022,00:31:38:367,421.8970337,77.99987793,-0.447778642
6/2/2022,00:31:38:417,421.8522339,77.50144958,-0.223889321
6/2/2022,00:31:38:467,421.1358032,70.22047424,-0.313445032
6/2/2022,00:31:38:517,420.0611267,67.51457214,-0.358222902
6/2/2022,00:31:38:567,419.1207886,69.97727203,-0.358222902
6/2/2022,00:31:38:617,416.4341125,93.98379517,-0.223889321
6/2/2022,00:31:38:667,403.1351013,71.50814819,-0.223889321
6/2/2022,00:31:38:717,394.1347351,98.12008667,-0.223889321
6/2/2022,00:31:38:767,381.999939,89.14469147,-0.179111451
6/2/2022,00:31:38:817,378.1042786,85.21955872,-0.313445032
6/2/2022,00:31:38:867,384.7761841,60.92240143,-0.179111451
6/2/2022,00:31:38:917,407.8815613,66.00881958,-0.313445032
6/2/2022,00:31:38:967,424.5836792,67.58459473,-0.179111451
6/2/2022,00:31:39:017,440.4798279,67.50986481,-0.089555725
6/2/2022,00:31:39:067,447.0621948,67.68518829,0
6/2/2022,00:31:39:117,452.8385315,67.28694153,0.044777863
6/2/2022,00:31:39:167,451.2713013,68.56918335,-0.089555725
6/2/2022,00:31:39:217,448.539856,75.86334991,-0.089555725
6/2/2022,00:31:39:267,439.5842896,69.32434845,-0.358222902
6/2/2022,00:31:39:317,430.6734924,71.60769653,-0.313445032
6/2/2022,00:31:39:367,423.5985718,81.62363434,-0.134333581
6/2/2022,00:31:39:417,415.8072205,124.3269882,-0.134333581
6/2/2022,00:31:39:467,396.0154114,71.72190857,-0.268667161
6/2/2022,00:31:39:517,393.0152893,98.2530365,-0.403000772
6/2/2022,00:31:39:567,385.4478455,77.45757294,-0.358222902
6/2/2022,00:31:39:617,388.3583984,78.03643036,-0.268667161
6/2/2022,00:31:39:667,388.5823059,64.7855072,0
6/2/2022,00:31:39:717,397.6722107,70.40531158,-0.044777863
