Date,Time (UTC),Active Power L1 (W)
6/3/2022,00:18:29:943,15.07213974
6/3/2022,00:19:29:943,15.02611923
6/3/2022,00:20:29:943,15.07462692
6/3/2022,00:21:29:943,15.1803484
6/3/2022,00:22:29:943,15.38805962
6/3/2022,00:23:05:828,184.103241
6/3/2022,00:23:05:878,1067.787354
6/3/2022,00:23:05:928,1480.110718
6/3/2022,00:23:05:978,1530.335815
6/3/2022,00:23:06:028,1397.281128
6/3/2022,00:23:06:078,1096.136841
6/3/2022,00:23:06:128,923.166687
6/3/2022,00:23:06:179,884.4713745
6/3/2022,00:23:06:228,878.6803589
6/3/2022,00:23:06:278,880.3644409
6/3/2022,00:23:06:328,881.4776001
6/3/2022,00:23:06:378,882.4763794
6/3/2022,00:23:06:428,881.7972412
6/3/2022,00:23:06:478,877.8793335
6/3/2022,00:23:06:528,871.4154053
6/3/2022,00:23:06:578,860.2698975
6/3/2022,00:23:06:628,846.3345947
6/3/2022,00:23:06:678,825.2189331
6/3/2022,00:23:06:728,795.7972412
6/3/2022,00:23:06:778,748.1467896
6/3/2022,00:23:06:828,669.1306152
6/3/2022,00:23:06:878,526.2139282
6/3/2022,00:23:06:928,362.8557129
6/3/2022,00:23:06:978,262.9241333
6/3/2022,00:23:07:028,217.9303436
6/3/2022,00:23:07:078,196.6753693
6/3/2022,00:23:07:128,185.0895538
6/3/2022,00:23:07:178,177.5945282
6/3/2022,00:23:07:228,172.5012512
6/3/2022,00:23:07:278,168.8557281
6/3/2022,00:23:07:328,165.6405487
6/3/2022,00:23:07:378,163.1952667
6/3/2022,00:23:07:428,160.7313385
6/3/2022,00:23:07:478,158.8706512
6/3/2022,00:23:07:528,157.5198975
6/3/2022,00:23:07:578,156.3793488
6/3/2022,00:23:07:628,155.4490051
6/3/2022,00:23:07:678,155.0547333
6/3/2022,00:23:07:728,154.3582153
6/3/2022,00:23:07:778,153.8892975
6/3/2022,00:23:07:828,153.6791077
6/3/2022,00:23:07:878,153.2052307
6/3/2022,00:23:07:928,153.3519897
6/3/2022,00:23:07:978,153.2251282
6/3/2022,00:23:08:028,153.3283539
6/3/2022,00:23:08:078,153.2960205
6/3/2022,00:23:08:128,153.0360718
6/3/2022,00:23:08:178,152.7997437
6/3/2022,00:23:08:228,152.8445282
6/3/2022,00:23:08:278,153.1392975
6/3/2022,00:23:08:328,153.0174103
6/3/2022,00:23:08:378,153.0112
6/3/2022,00:23:08:428,152.4092102
6/3/2022,00:23:08:478,152.7425385
6/3/2022,00:23:08:528,153
6/3/2022,00:23:08:578,152.9017487
6/3/2022,00:23:08:628,152.4577179
6/3/2022,00:23:08:678,152.5609436
6/3/2022,00:23:08:728,152.8694
6/3/2022,00:23:08:778,152.7537384
6/3/2022,00:23:08:828,152.75
6/3/2022,00:24:08:828,162.527359
6/3/2022,00:25:08:828,155.6442719
6/3/2022,00:26:08:828,153.7139282
6/3/2022,00:27:08:828,153.2748718
6/3/2022,00:28:08:828,151.5049744
6/3/2022,00:29:08:828,149.8457642
6/3/2022,00:30:08:828,148.5435333
6/3/2022,00:31:08:828,147.3892975
6/3/2022,00:32:08:828,147.0907898
6/3/2022,00:33:08:828,146.6791077
6/3/2022,00:34:08:828,146.4092102
6/3/2022,00:35:08:828,147.1778564
6/3/2022,00:36:08:828,146.5584564
6/3/2022,00:37:08:828,147.4191589
6/3/2022,00:38:08:828,146.2425385
6/3/2022,00:39:08:828,144.8980103
6/3/2022,00:40:08:828,143.4713898
6/3/2022,00:41:08:828,141.3383026
6/3/2022,00:42:08:828,139.2176666
6/3/2022,00:43:08:828,137.7350769
6/3/2022,00:44:08:828,136.3631897
6/3/2022,00:45:08:828,135.9539795
6/3/2022,00:46:08:828,135.4303436
6/3/2022,00:47:08:828,134.4092102
6/3/2022,00:48:08:828,133.4004974
6/3/2022,00:49:08:828,133.3246307
6/3/2022,00:50:08:828,133.1766205
6/3/2022,00:51:08:828,133.0634308
6/3/2022,00:52:08:828,132.5684052
6/3/2022,00:53:08:828,132.2102051
6/3/2022,00:54:08:828,131.8134308
6/3/2022,00:55:08:828,130.6206512
6/3/2022,00:56:08:828,130.5472565
6/3/2022,00:57:08:828,130.6629333
6/3/2022,00:58:08:828,130.6243744
6/3/2022,00:59:08:828,130.0024872
6/3/2022,01:00:08:828,128.5223846
6/3/2022,01:01:08:828,127.8893051
6/3/2022,01:02:08:828,127.5198975
6/3/2022,01:03:08:828,127.6666641
6/3/2022,01:04:08:828,127.5
6/3/2022,01:05:08:828,126.961441
6/3/2022,01:06:08:828,126.7611923
6/3/2022,01:07:08:828,126.8743744
6/3/2022,01:08:08:828,125.9577103
6/3/2022,01:09:08:828,126.0286102
6/3/2022,01:09:45:627,24.72761154
6/3/2022,01:09:45:677,16.44278526
6/3/2022,01:09:45:727,15.01616955
6/3/2022,01:09:45:777,14.90174103
6/3/2022,01:09:45:827,15.13059711
6/3/2022,01:09:45:877,14.98631859
6/3/2022,01:09:45:927,15.0547266
6/3/2022,01:09:45:977,14.61442757
6/3/2022,01:09:46:027,15.12313461
6/3/2022,01:09:46:077,15.0074625
6/3/2022,01:09:46:127,14.59079647
6/3/2022,01:09:46:177,14.73009968
6/3/2022,01:09:46:227,15.19029808
6/3/2022,01:09:46:277,15.45646763
6/3/2022,01:09:46:327,14.8830843
6/3/2022,01:09:46:377,14.77985096
6/3/2022,01:09:46:427,14.75
6/3/2022,01:09:46:477,14.80099487
6/3/2022,01:09:46:527,15.15298462
6/3/2022,01:09:46:577,15.50248718
6/3/2022,01:09:46:627,15.18905449
6/3/2022,01:09:46:677,15.07711411
6/3/2022,01:09:46:727,15.08333302
6/3/2022,01:09:46:777,15.41169167
6/3/2022,01:09:46:827,14.88432789
6/3/2022,01:09:46:877,14.95522404
6/3/2022,01:09:46:927,14.95024872
6/3/2022,01:09:46:977,14.93407917
6/3/2022,01:09:47:027,14.82835865
6/3/2022,01:09:47:077,14.85323429
6/3/2022,01:09:47:127,15.20024872
6/3/2022,01:09:47:177,14.80223846
6/3/2022,01:09:47:227,14.80099487
6/3/2022,01:09:47:277,14.71517372
6/3/2022,01:09:47:327,14.81467628
6/3/2022,01:09:47:377,14.81467628
6/3/2022,01:09:47:427,15.35198975
6/3/2022,01:09:47:477,15.72014904
6/3/2022,01:09:47:527,15.10198975
6/3/2022,01:09:47:577,15.1330843
6/3/2022,01:09:47:627,14.97263718
6/3/2022,01:09:47:677,15.09328365
6/3/2022,01:09:48:527,14.92537308
6/3/2022,01:09:48:577,14.65049744
6/3/2022,01:09:48:627,14.81716442
6/3/2022,01:10:48:627,14.93656731
6/3/2022,01:11:48:628,14.59079647
6/3/2022,01:12:48:627,14.68656731
6/3/2022,01:13:48:627,14.79601955
6/3/2022,01:14:48:627,15.0621891
6/3/2022,01:15:48:627,14.71890545
6/3/2022,01:16:48:627,14.83582115
6/3/2022,01:17:48:627,14.73880577
6/3/2022,01:18:48:627,14.92039776
6/3/2022,01:19:48:627,15.09825897
6/3/2022,01:20:48:627,14.97761154
6/3/2022,01:21:48:627,14.65547276
6/3/2022,01:22:48:627,14.7027359
6/3/2022,01:23:48:627,14.7574625
6/3/2022,01:24:48:627,14.81094551
6/3/2022,01:25:48:627,14.85323429
6/3/2022,01:26:48:627,14.78855705
6/3/2022,01:27:48:627,14.75621891
6/3/2022,01:28:48:627,14.9303484
6/3/2022,01:29:48:627,15.08333302
6/3/2022,01:30:48:627,14.65547276
6/3/2022,01:31:48:627,14.67288589
6/3/2022,01:32:48:627,14.90049744
6/3/2022,01:33:48:627,14.65298462
6/3/2022,01:34:48:627,14.82462692
6/3/2022,01:35:48:627,14.78731346
6/3/2022,01:36:48:627,14.87313461
6/3/2022,01:37:48:627,14.79353237
6/3/2022,01:38:48:627,14.58955193
6/3/2022,01:39:48:627,14.59204006
6/3/2022,01:40:48:627,14.95771122
6/3/2022,01:41:48:627,14.72761154
6/3/2022,01:42:48:627,14.84204006
6/3/2022,01:43:48:627,14.92537308
6/3/2022,01:44:10:406,177.9813385
6/3/2022,01:44:10:456,1031.332031
6/3/2022,01:44:10:506,1441.907959
6/3/2022,01:44:10:556,1496.532349
6/3/2022,01:44:10:606,1386.258667
6/3/2022,01:44:10:656,1102.267456
6/3/2022,01:44:10:706,912.2052002
6/3/2022,01:44:10:756,864.8059692
6/3/2022,01:44:10:806,859.092041
6/3/2022,01:44:10:856,859.6281128
6/3/2022,01:44:10:906,861.9030151
6/3/2022,01:44:10:956,862.2226563
6/3/2022,01:44:11:006,862.1704102
6/3/2022,01:44:11:056,858.5472412
6/3/2022,01:44:11:106,852.8980103
6/3/2022,01:44:11:156,843.5410156
6/3/2022,01:44:11:206,832.5883179
6/3/2022,01:44:11:256,814.925354
6/3/2022,01:44:11:306,791.1193848
6/3/2022,01:44:11:356,752.508728
6/3/2022,01:44:11:406,693.0721436
6/3/2022,01:44:11:456,588.0422974
6/3/2022,01:44:11:506,429.8830872
6/3/2022,01:44:11:556,300.0211487
6/3/2022,01:44:11:606,233.9888
6/3/2022,01:44:11:656,204.5597076
6/3/2022,01:44:11:706,189.1107025
6/3/2022,01:44:11:756,180.222641
6/3/2022,01:44:11:806,173.8383026
6/3/2022,01:44:11:856,169.4900513
6/3/2022,01:44:11:906,165.7400513
6/3/2022,01:44:11:956,163.3892975
6/3/2022,01:44:12:006,160.5733795
6/3/2022,01:44:12:056,159.6417847
6/3/2022,01:44:12:106,158.0945282
6/3/2022,01:44:12:156,157.7350769
6/3/2022,01:44:12:206,156.5149231
6/3/2022,01:44:12:256,156.185318
6/3/2022,01:44:12:306,155.211441
6/3/2022,01:44:12:356,154.935318
6/3/2022,01:44:12:406,154.2985077
6/3/2022,01:44:12:456,154.3706512
6/3/2022,01:44:12:506,154.0211487
6/3/2022,01:44:12:556,153.9303436
6/3/2022,01:44:12:606,153.7823334
6/3/2022,01:44:12:656,153.4042358
6/3/2022,01:44:12:706,153.2624359
6/3/2022,01:44:12:756,153.1990051
6/3/2022,01:44:12:806,153.4129333
6/3/2022,01:44:12:856,153.0746307
6/3/2022,01:44:12:906,153.2562256
6/3/2022,01:44:12:956,153.3233795
6/3/2022,01:44:13:006,153.3955231
6/3/2022,01:44:13:056,153.1231384
6/3/2022,01:44:13:106,153.1480103
6/3/2022,01:44:13:156,153.2425385
6/3/2022,01:44:13:206,153.6082153
6/3/2022,01:44:13:256,153.3818359
6/3/2022,01:44:13:306,153.8669128
6/3/2022,01:44:13:356,153.6119385
6/3/2022,01:44:13:406,153.8992462
6/3/2022,01:45:13:406,162.3233795
6/3/2022,01:46:13:406,155.2014923
6/3/2022,01:47:13:406,153.6343231
6/3/2022,01:48:13:406,153.6243744
6/3/2022,01:49:13:406,152.184082
6/3/2022,01:50:13:406,153.6716461
6/3/2022,01:51:13:407,153.5149231
6/3/2022,01:52:13:406,154.1629333
6/3/2022,01:53:13:406,152.146759
6/3/2022,01:54:13:406,147.7935333
6/3/2022,01:55:13:406,148.4315948
6/3/2022,01:56:13:406,147.1380615
6/3/2022,01:57:13:406,146.5497437
6/3/2022,01:58:13:406,147.7189026
6/3/2022,01:59:13:406,146.0609436
6/3/2022,02:00:13:406,144.7400513
6/3/2022,02:01:13:406,141.9402924
6/3/2022,02:02:13:406,139.3258667
6/3/2022,02:03:13:406,137.8619385
6/3/2022,02:04:13:406,136.8134308
6/3/2022,02:05:13:406,135.8320923
6/3/2022,02:06:13:406,135.0771179
6/3/2022,02:07:13:406,134.3544769
6/3/2022,02:08:13:406,133.7301025
6/3/2022,02:09:13:406,134.4402924
6/3/2022,02:10:13:406,133.9987488
6/3/2022,02:11:13:406,133.6243744
6/3/2022,02:12:13:406,133.184082
6/3/2022,02:13:13:406,132.8706512
6/3/2022,02:14:13:406,132.9291077
6/3/2022,02:15:13:406,131.9116974
6/3/2022,02:16:13:406,131.8345795
6/3/2022,02:17:13:406,131.1529846
6/3/2022,02:18:13:406,130.6616974
6/3/2022,02:19:13:406,130.0509949
6/3/2022,02:20:13:406,129.656723
6/3/2022,02:21:13:406,129.7723846
6/3/2022,02:22:13:406,129.0286102
6/3/2022,02:23:13:406,128.9713898
6/3/2022,02:24:13:406,128.1703949
6/3/2022,02:25:13:406,128.2400513
6/3/2022,02:26:13:406,128.4378052
6/3/2022,02:27:13:406,128.0049744
6/3/2022,02:28:13:406,127.5248718
6/3/2022,02:29:13:406,126.8905487
6/3/2022,02:30:13:406,127.1306
6/3/2022,02:31:13:406,126.3917923
6/3/2022,02:31:37:739,22.66542244
6/3/2022,02:31:37:789,16.95895576
6/3/2022,02:31:37:839,15.28482628
6/3/2022,02:31:37:889,15.25621891
6/3/2022,02:31:37:939,15.07462692
6/3/2022,02:31:37:989,15.08830833
6/3/2022,02:31:38:039,15.15298462
6/3/2022,02:31:38:089,15.25621891
6/3/2022,02:31:38:139,15.38432789
6/3/2022,02:31:38:189,15.36567211
6/3/2022,02:31:38:239,15.58582115
6/3/2022,02:31:38:289,15.4527359
6/3/2022,02:31:38:339,15.48383045
6/3/2022,02:31:38:389,15.27487564
6/3/2022,02:31:38:439,15.39801025
6/3/2022,02:31:38:489,15.30721378
6/3/2022,02:31:38:539,15.27860737
6/3/2022,02:31:38:589,15.39552212
6/3/2022,02:31:38:639,15.22761154
6/3/2022,02:31:38:689,15.2027359
6/3/2022,02:31:38:739,15.06592083
6/3/2022,02:31:38:789,15.15422916
6/3/2022,02:31:38:839,15.24129391
6/3/2022,02:31:38:889,15.34204006
6/3/2022,02:31:38:939,15.43905449
6/3/2022,02:31:38:989,15.30970192
6/3/2022,02:31:39:039,15.26990032
6/3/2022,02:31:39:089,15.21517372
6/3/2022,02:31:39:139,15.32711411
6/3/2022,02:31:39:189,15.34328365
6/3/2022,02:31:39:239,15.26741314
6/3/2022,02:31:39:289,15.22139263
6/3/2022,02:31:39:339,14.97885609
6/3/2022,02:31:39:389,15.00124359
6/3/2022,02:31:39:439,15.09950256
6/3/2022,02:31:39:489,15.22636795
6/3/2022,02:31:39:539,15.16666698
6/3/2022,02:31:39:589,15.22512436
6/3/2022,02:31:39:639,15.12313461
6/3/2022,02:31:39:689,15.1169157
6/3/2022,02:31:39:739,15.17412949
6/3/2022,02:31:39:789,15.27860737
6/3/2022,02:31:39:839,15.40671635
6/3/2022,02:31:39:889,15.54601955
6/3/2022,02:31:39:939,15.58457756
6/3/2022,02:31:39:989,15.63432789
6/3/2022,02:31:40:039,15.61069679
6/3/2022,02:31:40:089,15.57835865
6/3/2022,02:31:40:139,15.29975128
6/3/2022,02:31:40:189,15.24129391
6/3/2022,02:31:40:239,15.1791048
6/3/2022,02:31:40:289,15.0696516
6/3/2022,02:31:40:339,15.09452724
6/3/2022,02:31:40:389,15.05348301
6/3/2022,02:31:40:439,15.25373173
6/3/2022,02:31:40:489,15.1878109
6/3/2022,02:31:40:539,15.26741314
6/3/2022,02:31:40:589,15.29477596
6/3/2022,02:31:40:639,15.28482628
6/3/2022,02:31:40:689,15.4527359
6/3/2022,02:31:40:739,15.45398045
6/3/2022,02:32:40:739,15.07835865
6/3/2022,02:33:40:739,15.04104519
6/3/2022,02:34:40:739,15.40174103
6/3/2022,02:35:40:739,15.47263718
6/3/2022,02:36:40:739,15.38681602
6/3/2022,02:37:40:739,15.09452724
6/3/2022,02:38:40:739,14.89925385
6/3/2022,02:39:40:739,15.20149231
6/3/2022,02:40:40:739,15.08706474
6/3/2022,02:41:40:739,15.10198975
6/3/2022,02:42:40:739,15.21268654
6/3/2022,02:43:40:739,15.29477596
6/3/2022,02:44:40:739,15.38930321
6/3/2022,02:45:40:739,14.96641827
6/3/2022,02:46:40:739,15.15298462
6/3/2022,02:47:40:739,15.26741314
6/3/2022,02:48:40:739,15.30099487
6/3/2022,02:49:40:739,15.3121891
6/3/2022,02:50:40:739,15.28233814
6/3/2022,02:51:40:739,15.19029808
6/3/2022,02:52:40:739,15.19154263
6/3/2022,02:53:40:739,15.05099487
6/3/2022,02:54:40:739,15.12686539
6/3/2022,02:55:40:739,15.13805962
6/3/2022,02:56:40:739,15.11194038
6/3/2022,02:57:40:739,14.97014904
6/3/2022,02:58:40:739,14.89925385
6/3/2022,02:59:40:739,14.88681602
6/3/2022,03:00:40:739,14.8830843
6/3/2022,03:01:40:739,14.56343269
6/3/2022,03:02:40:739,14.70398045
6/3/2022,03:03:40:740,14.47761154
6/3/2022,03:04:40:739,14.83582115
6/3/2022,03:05:40:739,14.53731346
6/3/2022,03:06:14:067,260.6567078
6/3/2022,03:06:14:117,948.9589844
6/3/2022,03:06:14:167,1416.231323
6/3/2022,03:06:14:217,1449.76001
6/3/2022,03:06:14:267,1266.559692
6/3/2022,03:06:14:317,990.9614258
6/3/2022,03:06:14:367,869.1554565
6/3/2022,03:06:14:417,846.2562256
6/3/2022,03:06:14:467,843.0510254
6/3/2022,03:06:14:517,846.3731079
6/3/2022,03:06:14:567,847.2736206
6/3/2022,03:06:14:617,849.2449951
6/3/2022,03:06:14:667,847.434082
6/3/2022,03:06:14:717,845.276123
6/3/2022,03:06:14:767,839.3445435
6/3/2022,03:06:14:817,832.3308716
6/3/2022,03:06:14:867,822.1306152
6/3/2022,03:06:14:917,807.1480103
6/3/2022,03:06:14:967,785.1442871
6/3/2022,03:06:15:017,751.2064819
6/3/2022,03:06:15:067,699.5994873
6/3/2022,03:06:15:117,611.9875488
6/3/2022,03:06:15:167,468.945282
6/3/2022,03:06:15:217,326.2164307
6/3/2022,03:06:15:267,246.7437744
6/3/2022,03:06:15:317,209.7587128
6/3/2022,03:06:15:367,192.3320923
6/3/2022,03:06:15:417,181.8196564
6/3/2022,03:06:15:467,175.0895538
6/3/2022,03:06:15:517,169.9937744
6/3/2022,03:06:15:567,166.4477539
6/3/2022,03:06:15:617,163.7475128
6/3/2022,03:06:15:667,161.5895538
6/3/2022,03:06:15:717,159.8233795
6/3/2022,03:06:15:767,158.3283539
6/3/2022,03:06:15:817,157.3296051
6/3/2022,03:06:15:867,156.1455231
6/3/2022,03:06:15:917,155.5062256
6/3/2022,03:06:15:967,154.8283539
6/3/2022,03:06:16:017,154.4203949
6/3/2022,03:06:16:067,153.8047333
6/3/2022,03:06:16:117,153.527359
6/3/2022,03:06:16:167,152.9626923
6/3/2022,03:06:16:217,153.0883026
6/3/2022,03:06:16:267,152.6007538
6/3/2022,03:06:16:317,152.6206512
6/3/2022,03:06:16:367,152.5149231
6/3/2022,03:06:16:417,152.6890564
6/3/2022,03:06:16:467,152.7624359
6/3/2022,03:06:16:517,152.7873077
6/3/2022,03:06:16:567,152.5758667
6/3/2022,03:06:16:617,152.9129333
6/3/2022,03:06:16:667,152.3706512
6/3/2022,03:06:16:717,152.4278564
6/3/2022,03:06:16:767,152.1517487
6/3/2022,03:06:16:817,152.2363129
6/3/2022,03:06:16:867,152.0460205
6/3/2022,03:06:16:918,152.2947693
6/3/2022,03:06:16:967,152.2437744
6/3/2022,03:06:17:017,152.1281128
6/3/2022,03:06:17:067,152.0410461
6/3/2022,03:07:17:067,161.5410461
6/3/2022,03:08:17:067,154.6480103
6/3/2022,03:09:17:067,152.6915436
6/3/2022,03:10:17:067,152.9651794
6/3/2022,03:11:17:067,152.603241
6/3/2022,03:12:17:067,153.1990051
6/3/2022,03:13:17:067,152.723877
6/3/2022,03:14:17:067,151.3544769
6/3/2022,03:15:17:067,150.1940308
6/3/2022,03:16:17:067,147.646759
6/3/2022,03:17:17:067,146.4452667
6/3/2022,03:18:17:067,145.8470154
6/3/2022,03:19:17:067,145.0584564
6/3/2022,03:20:17:067,144.1430359
6/3/2022,03:21:17:067,144.2064667
6/3/2022,03:22:17:067,142.8582153
6/3/2022,03:23:17:067,142.4825897
6/3/2022,03:24:17:067,140.5186615
6/3/2022,03:25:17:067,140.156723
6/3/2022,03:26:17:067,138.2213898
6/3/2022,03:27:17:067,136.3619385
6/3/2022,03:28:17:067,135.8034821
6/3/2022,03:29:17:067,134.7848206
6/3/2022,03:30:17:067,133.7002563
6/3/2022,03:31:17:067,133.3644257
6/3/2022,03:32:17:067,132.185318
6/3/2022,03:33:17:067,131.8743744
6/3/2022,03:34:17:067,131.6392975
6/3/2022,03:35:17:067,131.5074615
6/3/2022,03:36:17:067,131.2873077
6/3/2022,03:37:17:067,130.5671692
6/3/2022,03:38:17:067,130.342041
6/3/2022,03:39:17:067,129.6753693
6/3/2022,03:40:17:067,129.4378052
6/3/2022,03:41:17:067,128.7549744
6/3/2022,03:42:17:067,128.3942719
6/3/2022,03:43:17:067,128.4141846
6/3/2022,03:44:17:067,128.0559692
6/3/2022,03:45:17:067,127.5037308
6/3/2022,03:46:17:067,127.4726334
6/3/2022,03:47:17:067,127.6368179
6/3/2022,03:48:17:067,127.1094513
6/3/2022,03:49:17:067,127.2350769
6/3/2022,03:49:56:613,25.38308525
6/3/2022,03:49:56:663,16.88184166
6/3/2022,03:49:56:713,15.31343269
6/3/2022,03:49:56:763,15.12189102
6/3/2022,03:49:56:813,14.91791058
6/3/2022,03:49:56:863,15.08333302
6/3/2022,03:49:56:913,14.95024872
6/3/2022,03:49:56:963,15.22636795
6/3/2022,03:49:57:013,15.04353237
6/3/2022,03:49:57:063,15.05348301
6/3/2022,03:49:57:113,15.03855705
6/3/2022,03:49:57:163,15.12810898
6/3/2022,03:49:57:213,15.35572147
6/3/2022,03:49:57:263,15.35696507
6/3/2022,03:49:57:313,15.39179134
6/3/2022,03:49:57:363,15.23134327
6/3/2022,03:49:57:413,15.09950256
6/3/2022,03:49:57:463,15.13432789
6/3/2022,03:49:57:513,15.12313461
6/3/2022,03:49:57:563,15.23134327
6/3/2022,03:49:57:613,15.03855705
6/3/2022,03:49:57:663,14.98756218
6/3/2022,03:49:57:713,14.95646763
6/3/2022,03:49:57:763,15.01990032
6/3/2022,03:49:57:813,15.04601955
6/3/2022,03:49:57:863,15.21268654
6/3/2022,03:49:57:913,15.22014904
6/3/2022,03:49:57:963,15.19402981
6/3/2022,03:49:58:013,15.14676571
6/3/2022,03:49:58:063,15.15795994
6/3/2022,03:49:58:113,15.21019936
6/3/2022,03:49:58:163,15.35572147
6/3/2022,03:49:58:213,15.30223846
6/3/2022,03:49:58:263,15.30099487
6/3/2022,03:49:58:313,15.06343269
6/3/2022,03:49:58:363,15.05223846
6/3/2022,03:49:58:413,15.02736282
6/3/2022,03:49:58:463,15.06094551
6/3/2022,03:49:58:514,15.11194038
6/3/2022,03:49:58:563,14.97761154
6/3/2022,03:49:58:613,14.93656731
6/3/2022,03:49:58:663,14.88184071
6/3/2022,03:49:58:713,15.02985096
6/3/2022,03:49:58:763,15.20646763
6/3/2022,03:49:58:813,15.15049744
6/3/2022,03:49:58:863,15.21268654
6/3/2022,03:49:58:913,15.13805962
6/3/2022,03:49:58:963,15.1952734
6/3/2022,03:49:59:013,15.16791058
6/3/2022,03:49:59:063,15.27114391
6/3/2022,03:49:59:113,15.32960224
6/3/2022,03:49:59:163,15.36940289
6/3/2022,03:49:59:213,15.3047266
6/3/2022,03:49:59:263,15.04477596
6/3/2022,03:49:59:313,15.05099487
6/3/2022,03:49:59:363,14.81592083
6/3/2022,03:49:59:413,15.02860737
6/3/2022,03:49:59:463,14.94029808
6/3/2022,03:49:59:513,15.13059711
6/3/2022,03:49:59:563,15.00124359
6/3/2022,03:49:59:613,15.03358173
6/3/2022,03:50:59:613,15.14179134
6/3/2022,03:51:59:613,15.25497532
6/3/2022,03:52:59:613,14.92786026
6/3/2022,03:53:59:613,14.92288589
6/3/2022,03:54:59:613,15.35572147
6/3/2022,03:55:59:613,15.30597019
6/3/2022,03:56:59:613,15.11815929
6/3/2022,03:57:59:613,15.1791048
6/3/2022,03:58:59:613,14.94651699
6/3/2022,03:59:59:613,15.16044807
6/3/2022,04:00:59:613,15.16169167
6/3/2022,04:01:59:613,15.11815929
6/3/2022,04:02:59:613,15.20771122
6/3/2022,04:03:59:613,15.10074615
6/3/2022,04:04:59:613,14.80597019
6/3/2022,04:05:59:613,14.84204006
6/3/2022,04:06:59:613,14.8208952
6/3/2022,04:07:59:613,14.75621891
6/3/2022,04:08:59:613,14.85820866
6/3/2022,04:09:59:613,14.63681602
6/3/2022,04:10:59:613,14.99751282
6/3/2022,04:11:59:613,14.75124359
6/3/2022,04:12:59:613,14.81716442
6/3/2022,04:13:59:613,14.51865673
6/3/2022,04:14:59:613,14.59204006
6/3/2022,04:15:59:613,14.79104519
6/3/2022,04:16:59:613,14.84079647
6/3/2022,04:17:59:613,14.91666698
6/3/2022,04:18:59:614,14.89303493
6/3/2022,04:19:59:613,14.8756218
6/3/2022,04:20:59:613,14.79975128
6/3/2022,04:21:59:613,14.98009968
6/3/2022,04:22:59:613,15.01990032
6/3/2022,04:23:59:613,15.01741314
6/3/2022,04:24:29:461,240.7972565
6/3/2022,04:24:29:511,1081.643066
6/3/2022,04:24:29:561,1436.065918
6/3/2022,04:24:29:611,1456.266113
6/3/2022,04:24:29:661,1255.027344
6/3/2022,04:24:29:712,982.7151489
6/3/2022,04:24:29:761,878.2288818
6/3/2022,04:24:29:811,860.4390259
6/3/2022,04:24:29:861,859.574646
6/3/2022,04:24:29:911,863.1977539
6/3/2022,04:24:29:961,863.7810669
6/3/2022,04:24:30:011,864.5795898
6/3/2022,04:24:30:061,861.4403076
6/3/2022,04:24:30:111,858.3258667
6/3/2022,04:24:30:161,851.9005127
6/3/2022,04:24:30:211,844.7686768
6/3/2022,04:24:30:261,832.2848511
6/3/2022,04:24:30:311,814.1517334
6/3/2022,04:24:30:361,786.3818359
6/3/2022,04:24:30:411,745.074646
6/3/2022,04:24:30:461,681.0858154
6/3/2022,04:24:30:511,569.0547485
6/3/2022,04:24:30:561,409.6828308
6/3/2022,04:24:30:611,288.5447693
6/3/2022,04:24:30:661,229.776123
6/3/2022,04:24:30:711,202.1455231
6/3/2022,04:24:30:761,188.4054718
6/3/2022,04:24:30:811,179.1529846
6/3/2022,04:24:30:861,173.7810974
6/3/2022,04:24:30:911,169.1231384
6/3/2022,04:24:30:961,166.1902924
